"latitude_deg","longitude_deg","GPSQuality","altitude_m","altitudeQuality","time","FileName","TransducerName","TransducerNumber","ReportNumber","FirstPingNumber","LastPingNumber","BottomStatus","bottom_elevation_m","PlantStatus","plant_height_m","percent_coverage"
"49.7836178303303","-64.3980155126793","RTK Fixed","0.996977","1","2022-07-08 19:31:44.913000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8707","8707","8707","Valid","-3.16205143928528","Valid","0.3110216","100"
"49.7836211831832","-64.3980126339673","RTK Fixed","0.9888489","1","2022-07-08 19:31:45.116000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8708","8708","8708","Valid","-3.16205143928528","Valid","0.1382318","100"
"49.7836245525526","-64.3980097410744","RTK Fixed","0.9806807","1","2022-07-08 19:31:45.320000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8709","8709","8709","Valid","-3.16205143928528","Valid","0.1382318","100"
"49.7836277105788","-64.3980065918164","RTK Fixed","0.9614372","1","2022-07-08 19:31:45.523000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8710","8710","8710","Valid","-3.07565641403198","Valid","0.1900685","100"
"49.7836308507984","-64.398003417831","RTK Fixed","0.9411777","1","2022-07-08 19:31:45.726000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8711","8711","8711","Valid","-3.07565641403198","Valid","0.1900685","100"
"49.783633991018","-64.3980002438456","RTK Fixed","0.9209182","1","2022-07-08 19:31:45.929000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8712","8712","8712","Valid","-3.07565641403198","Valid","0.1900685","100"
"49.7836371312375","-64.3979970698603","RTK Fixed","0.9006587","1","2022-07-08 19:31:46.132000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8713","8713","8713","Valid","-3.07565641403198","Valid","0.2073474","100"
"49.7836402869262","-64.3979938802395","RTK Fixed","0.8802994","1","2022-07-08 19:31:46.336000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8714","8714","8714","Valid","-2.97198271751404","Valid","0.1727898","100"
"49.7836433029696","-64.3979904966633","RTK Fixed","0.884004","1","2022-07-08 19:31:46.539000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8715","8715","8715","Valid","-3.04109859466553","Valid","0.1727896","100"
"49.7836463171505","-64.3979871099433","RTK Fixed","0.8880681","1","2022-07-08 19:31:46.742000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8716","8716","8716","Valid","-3.00654077529907","Valid","0.1555109","100"
"49.7836493313313","-64.3979837232232","RTK Fixed","0.8921321","1","2022-07-08 19:31:46.945000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8717","8717","8717","Valid","-3.07565641403198","Valid","0.2591844","100"
"49.7836523752085","-64.3979803031365","RTK Fixed","0.8962362","1","2022-07-08 19:31:47.150000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8718","8718","8718","Valid","-2.97198271751404","Valid","0.1382318","100"
"49.7836553908909","-64.3979769634635","RTK Fixed","0.9019619","1","2022-07-08 19:31:47.352000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8719","8719","8719","Valid","-3.0238196849823","Valid","0.1555107","100"
"49.7836586261261","-64.3979740315315","RTK Fixed","0.9302703","1","2022-07-08 19:31:47.554000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8720","8720","8720","Valid","-3.0238196849823","Valid","0.1900687","100"
"49.7836618933934","-64.3979710705706","RTK Fixed","0.9588588","1","2022-07-08 19:31:47.758000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8721","8721","8721","Valid","-3.09293556213379","Valid","0.1727898","100"
"49.7836651286286","-64.3979681386386","RTK Fixed","0.9871671","1","2022-07-08 19:31:47.960000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8722","8722","8722","Valid","-3.11021447181702","Valid","0.1209528","100"
"49.7836684119119","-64.3979651631632","RTK Fixed","1.015896","1","2022-07-08 19:31:48.165000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8723","8723","8723","Valid","-3.11021447181702","Valid","0.1900687","100"
"49.7836716621712","-64.3979622331002","RTK Fixed","1.037832","1","2022-07-08 19:31:48.368000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8724","8724","8724","Valid","-3.16205143928528","Valid","0.2419057","100"
"49.7836749069264","-64.3979593939394","RTK Fixed","1.023636","1","2022-07-08 19:31:48.571000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8725","8725","8725","Valid","-3.16205143928528","Valid","0.2764635","100"
"49.7836781516817","-64.3979565547786","RTK Fixed","1.009441","1","2022-07-08 19:31:48.774000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8726","8726","8726","Valid","-3.07565641403198","Valid","0.2073474","100"
"49.7836813964369","-64.3979537156177","RTK Fixed","0.9952447","1","2022-07-08 19:31:48.977000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8727","8727","8727","Valid","-3.07565641403198","Valid","0.1900685","100"
"49.7836846571762","-64.3979508624709","RTK Fixed","0.980979","1","2022-07-08 19:31:49.181000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8728","8728","8728","Valid","-3.07565641403198","Valid","0.1555107","100"
"49.7836878413333","-64.397947992","RTK Fixed","0.96632","1","2022-07-08 19:31:49.384000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8729","8729","8729","Valid","-3.0238196849823","Valid","0.1900687","100"
"49.7836908186667","-64.3979450146667","RTK Fixed","0.95008","1","2022-07-08 19:31:49.587000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8730","8730","8730","Valid","-3.00654077529907","Valid","0.1382318","100"
"49.7836937813333","-64.397942052","RTK Fixed","0.93392","1","2022-07-08 19:31:49.789000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8731","8731","8731","Valid","-3.00654077529907","Valid","0.1382318","100"
"49.7836967733333","-64.39793906","RTK Fixed","0.9176","1","2022-07-08 19:31:49.993000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8732","8732","8732","Valid","-2.92014575004578","Valid","0.2246265","100"
"49.7836997653333","-64.397936068","RTK Fixed","0.90128","1","2022-07-08 19:31:50.197000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8733","8733","8733","Valid","-2.88558793067932","Valid","0.1036739","100"
"49.7837027228896","-64.3979330173507","RTK Fixed","0.8868969","1","2022-07-08 19:31:50.400000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8734","8734","8734","Valid","-2.937424659729","Valid","0.1727896","100"
"49.7837056354688","-64.3979297999666","RTK Fixed","0.8767367","1","2022-07-08 19:31:50.603000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8735","8735","8735","Valid","-2.86830902099609","Valid","0.1209528","100"
"49.783708548048","-64.3979265825826","RTK Fixed","0.8665766","1","2022-07-08 19:31:50.806000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8736","8736","8736","Valid","-2.86830902099609","Valid","0.2073479","100"
"49.7837114606273","-64.3979233651985","RTK Fixed","0.8564164","1","2022-07-08 19:31:51.009000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8737","8737","8737","Valid","-2.86830902099609","Valid","0.1382318","100"
"49.7837143875542","-64.3979201319653","RTK Fixed","0.8462062","1","2022-07-08 19:31:51.213000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8738","8738","8738","Valid","-2.83375096321106","Valid","0.1900687","100"
"49.7837173767899","-64.3979170091575","RTK Fixed","0.843946","1","2022-07-08 19:31:51.416000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8739","8739","8739","Valid","-2.83375096321106","Valid","0.2419055","100"
"49.783720486347","-64.3979140347985","RTK Fixed","0.8540859","1","2022-07-08 19:31:51.619000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8740","8740","8740","Valid","-2.937424659729","Valid","0.2419055","100"
"49.7837235959041","-64.3979110604396","RTK Fixed","0.8642257","1","2022-07-08 19:31:51.822000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8741","8741","8741","Valid","-2.937424659729","Valid","0.3110213","100"
"49.7837267207792","-64.3979080714286","RTK Fixed","0.8744156","1","2022-07-08 19:31:52.026000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8742","8742","8742","Valid","-2.85102987289429","Valid","0.1382318","100"
"49.7837298303363","-64.3979050970696","RTK Fixed","0.8845554","1","2022-07-08 19:31:52.229000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8743","8743","8743","Valid","-2.85102987289429","Valid","0.1900687","100"
"49.7837330035","-64.3979021205","RTK Fixed","0.89651","1","2022-07-08 19:31:52.431000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8744","8744","8744","Valid","-2.85102987289429","Valid","0.3283005","100"
"49.7837363015","-64.3978990945","RTK Fixed","0.91079","1","2022-07-08 19:31:52.635000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8745","8745","8745","Valid","-2.83375096321106","Valid","0.2246265","100"
"49.7837395671667","-64.3978960981667","RTK Fixed","0.92493","1","2022-07-08 19:31:52.837000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8746","8746","8746","Valid","-2.85102987289429","Valid","0.1555107","100"
"49.7837428813333","-64.3978930573333","RTK Fixed","0.93928","1","2022-07-08 19:31:53.042000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8747","8747","8747","Valid","-2.95470380783081","Valid","0.2073476","100"
"49.7837461631667","-64.3978900461667","RTK Fixed","0.95349","1","2022-07-08 19:31:53.245000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8748","8748","8748","Valid","-2.83375096321106","Valid","0.1036737","100"
"49.7837495201869","-64.3978869966633","RTK Fixed","0.9655055","1","2022-07-08 19:31:53.448000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8749","8749","8749","Valid","-2.86830902099609","Valid","0.1209528","100"
"49.7837529407741","-64.3978839147481","RTK Fixed","0.9756656","1","2022-07-08 19:31:53.651000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8750","8750","8750","Valid","-2.86830902099609","Valid","0.2073479","100"
"49.7837563613614","-64.3978808328328","RTK Fixed","0.9858258","1","2022-07-08 19:31:53.854000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8751","8751","8751","Valid","-2.88558793067932","Valid","0.1555107","100"
"49.7837597987988","-64.3978777357357","RTK Fixed","0.9960361","1","2022-07-08 19:31:54.058000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8752","8752","8752","Valid","-2.88558793067932","Valid","0.1382318","100"
"49.7837632193861","-64.3978746538205","RTK Fixed","1.006196","1","2022-07-08 19:31:54.261000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8753","8753","8753","Valid","-2.88558793067932","Valid","0.1727898","100"
"49.7837665088245","-64.397871512321","RTK Fixed","1.001119","1","2022-07-08 19:31:54.464000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8754","8754","8754","Valid","-2.86830902099609","Valid","0.1036739","100"
"49.7837697039627","-64.3978683508159","RTK Fixed","0.986993","1","2022-07-08 19:31:54.666000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8755","8755","8755","Valid","-2.83375096321106","Valid","0.1382318","100"
"49.7837729307359","-64.3978651580087","RTK Fixed","0.9727272","1","2022-07-08 19:31:54.870000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8756","8756","8756","Valid","-2.83375096321106","Valid","0.1727898","100"
"49.7837761575092","-64.3978619652015","RTK Fixed","0.9584615","1","2022-07-08 19:31:55.074000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8757","8757","8757","Valid","-2.83375096321106","Valid","0.1209528","100"
"49.7837793684649","-64.3978587880453","RTK Fixed","0.9442657","1","2022-07-08 19:31:55.277000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8758","8758","8758","Valid","-2.79919290542603","Valid","0.1555107","100"
"49.7837822368333","-64.3978556243333","RTK Fixed","0.92308","1","2022-07-08 19:31:55.479000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8759","8759","8759","Valid","-2.79919290542603","Valid","0.1900685","100"
"49.7837849908333","-64.3978524283333","RTK Fixed","0.8986","1","2022-07-08 19:31:55.683000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8760","8760","8760","Valid","-2.66096115112305","Valid","0.1382318","100"
"49.7837877178333","-64.3978492636667","RTK Fixed","0.87436","1","2022-07-08 19:31:55.885000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8761","8761","8761","Valid","-2.66096115112305","Valid","0.1555107","100"
"49.7837904853333","-64.397846052","RTK Fixed","0.84976","1","2022-07-08 19:31:56.090000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8762","8762","8762","Valid","-2.66096115112305","Valid","0.1555107","100"
"49.7837932258333","-64.3978428716667","RTK Fixed","0.8254","1","2022-07-08 19:31:56.293000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8763","8763","8763","Valid","-2.66096115112305","Valid","0.2073474","100"
"49.7837960475475","-64.3978397942943","RTK Fixed","0.8215816","1","2022-07-08 19:31:56.496000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8764","8764","8764","Valid","-2.66096115112305","Valid","0.1382318","100"
"49.7837988923924","-64.3978367462462","RTK Fixed","0.8236136","1","2022-07-08 19:31:56.699000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8765","8765","8765","Valid","-2.66096115112305","Valid","0.1900685","100"
"49.7838017372372","-64.3978336981982","RTK Fixed","0.8256456","1","2022-07-08 19:31:56.902000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8766","8766","8766","Valid","-2.73007726669312","Valid","0.1727898","100"
"49.7838045960961","-64.3978306351351","RTK Fixed","0.8276877","1","2022-07-08 19:31:57.106000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8767","8767","8767","Valid","-2.62640333175659","Valid","0.1036739","100"
"49.7838074269269","-64.3978276021021","RTK Fixed","0.8297097","1","2022-07-08 19:31:57.308000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8768","8768","8768","Valid","-2.66096115112305","Valid","0.1036737","100"
"49.7838106305361","-64.3978241655012","RTK Fixed","0.8474825","1","2022-07-08 19:31:57.512000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8769","8769","8769","Valid","-2.66096115112305","Valid","0.1382318","100"
"49.7838138593074","-64.3978207012987","RTK Fixed","0.8676623","1","2022-07-08 19:31:57.714000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8770","8770","8770","Valid","-2.62640333175659","Valid","0.1382318","100"
"49.7838171360306","-64.3978171856477","RTK Fixed","0.8881419","1","2022-07-08 19:31:57.919000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8771","8771","8771","Valid","-2.64368224143982","Valid","0","0"
"49.7838203648019","-64.3978137214452","RTK Fixed","0.9083217","1","2022-07-08 19:31:58.121000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8772","8772","8772","Valid","-2.64368224143982","Valid","0.1036737","100"
"49.7838236255411","-64.3978102229437","RTK Fixed","0.9287013","1","2022-07-08 19:31:58.325000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8773","8773","8773","Valid","-2.67824029922485","Valid","0.1555109","100"
"49.783826905","-64.3978069916667","RTK Fixed","0.9547","1","2022-07-08 19:31:58.528000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8774","8774","8774","Valid","-2.67824029922485","Valid","0.1036739","100"
"49.7838301868333","-64.3978037775","RTK Fixed","0.98109","1","2022-07-08 19:31:58.731000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8775","8775","8775","Valid","-2.7819139957428","Valid","0.2591846","100"
"49.7838334848333","-64.3978005475","RTK Fixed","1.00761","1","2022-07-08 19:31:58.935000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8776","8776","8776","Valid","-2.7819139957428","Valid","0.1209528","100"
"49.7838367505","-64.3977973491667","RTK Fixed","1.03387","1","2022-07-08 19:31:59.137000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8777","8777","8777","Valid","-2.81647205352783","Valid","0.1900687","100"
"49.783840044044","-64.3977941326326","RTK Fixed","1.05976","1","2022-07-08 19:31:59.341000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8778","8778","8778","Valid","-2.81647205352783","Valid","0.2937427","100"
"49.7838430096763","-64.3977918410077","RTK Fixed","1.043584","1","2022-07-08 19:31:59.543000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8779","8779","8779","Valid","-2.81647205352783","Valid","0","0"
"49.7838460046713","-64.3977895266934","RTK Fixed","1.027247","1","2022-07-08 19:31:59.747000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8780","8780","8780","Valid","-2.81647205352783","Valid","0.1727898","100"
"49.783848984985","-64.3977872237237","RTK Fixed","1.010991","1","2022-07-08 19:31:59.950000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8781","8781","8781","Valid","-2.74735617637634","Valid","0.1555107","100"
"49.78385197998","-64.3977849094094","RTK Fixed","0.9946547","1","2022-07-08 19:32:00.154000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8782","8782","8782","Valid","-2.69551920890808","Valid","0","0"
"49.7838548691309","-64.3977826688312","RTK Fixed","0.9758242","1","2022-07-08 19:32:00.356000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8783","8783","8783","Valid","-2.64368224143982","Valid","0.1382318","100"
"49.783857042957","-64.3977809025974","RTK Fixed","0.930989","1","2022-07-08 19:32:00.560000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8784","8784","8784","Valid","-2.64368224143982","Valid","0.1900685","100"
"49.7838591954712","-64.3977791536797","RTK Fixed","0.8865934","1","2022-07-08 19:32:00.762000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8785","8785","8785","Valid","-2.59184551239014","Valid","0.1727898","100"
"49.7838613799534","-64.3977773787879","RTK Fixed","0.8415385","1","2022-07-08 19:32:00.967000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8786","8786","8786","Valid","-2.45361375808716","Valid","0.1555109","100"
"49.7838635431235","-64.3977756212121","RTK Fixed","0.7969231","1","2022-07-08 19:32:01.170000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8787","8787","8787","Valid","-2.4017767906189","Valid","0.1555109","100"
"49.78386573","-64.3977740616667","RTK Fixed","0.7621","1","2022-07-08 19:32:01.373000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8788","8788","8788","Valid","-2.4017767906189","Valid","0.1036739","100"
"49.7838680306667","-64.3977734526667","RTK Fixed","0.77428","1","2022-07-08 19:32:01.576000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8789","8789","8789","Valid","-2.4017767906189","Valid","0.1555109","100"
"49.7838703313333","-64.3977728436667","RTK Fixed","0.78646","1","2022-07-08 19:32:01.779000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8790","8790","8790","Valid","-2.4017767906189","Valid","0.1555109","100"
"49.7838726433333","-64.3977722316667","RTK Fixed","0.7987","1","2022-07-08 19:32:01.983000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8791","8791","8791","Valid","-2.4017767906189","Valid","0.1036739","100"
"49.7838749326667","-64.3977716256667","RTK Fixed","0.81082","1","2022-07-08 19:32:02.185000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8792","8792","8792","Valid","-2.4017767906189","Valid","0.1209528","100"
"49.7838773728729","-64.3977713028028","RTK Fixed","0.8271471","1","2022-07-08 19:32:02.389000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8793","8793","8793","Valid","-2.4017767906189","Valid","0","0"
"49.7838801700033","-64.3977718420087","RTK Fixed","0.8554555","1","2022-07-08 19:32:02.591000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8794","8794","8794","Valid","-2.48817157745361","Valid","0.1900687","100"
"49.7838830086753","-64.3977723892226","RTK Fixed","0.8841842","1","2022-07-08 19:32:02.796000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8795","8795","8795","Valid","-2.48817157745361","Valid","0","0"
"49.7838858058058","-64.3977729284284","RTK Fixed","0.9124925","1","2022-07-08 19:32:02.998000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8796","8796","8796","Valid","-2.50545048713684","Valid","0","0"
"49.7838886306306","-64.397773472973","RTK Fixed","0.941081","1","2022-07-08 19:32:03.202000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8797","8797","8797","Valid","-2.52272939682007","Valid","0","0"
"49.783891541625","-64.3977740484515","RTK Fixed","0.9647552","1","2022-07-08 19:32:03.405000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8798","8798","8798","Valid","-2.52272939682007","Valid","0","0"
"49.7838946511822","-64.3977746906427","RTK Fixed","0.978951","1","2022-07-08 19:32:03.608000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8799","8799","8799","Valid","-2.52272939682007","Valid","0.1036737","100"
"49.7838977760573","-64.3977753359973","RTK Fixed","0.9932168","1","2022-07-08 19:32:03.812000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8800","8800","8800","Valid","-2.52272939682007","Valid","0.1036737","100"
"49.7839008702964","-64.397775975025","RTK Fixed","1.007343","1","2022-07-08 19:32:04.014000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8801","8801","8801","Valid","-2.52272939682007","Valid","0.1209526","100"
"49.7839039951715","-64.3977766203796","RTK Fixed","1.021608","1","2022-07-08 19:32:04.218000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8802","8802","8802","Valid","-2.52272939682007","Valid","0.1036737","100"
"49.7839072122877","-64.3977770819181","RTK Fixed","1.032457","1","2022-07-08 19:32:04.420000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8803","8803","8803","Valid","-2.62640333175659","Valid","0.1209528","100"
"49.7839106428572","-64.3977772857143","RTK Fixed","1.038571","1","2022-07-08 19:32:04.624000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8804","8804","8804","Valid","-2.62640333175659","Valid","0","0"
"49.7839140566101","-64.3977774885115","RTK Fixed","1.044655","1","2022-07-08 19:32:04.827000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8805","8805","8805","Valid","-2.67824029922485","Valid","0.1382318","100"
"49.7839174871795","-64.3977776923077","RTK Fixed","1.050769","1","2022-07-08 19:32:05.031000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8806","8806","8806","Valid","-2.74735617637634","Valid","0.1382318","100"
"49.7839208841159","-64.3977778941059","RTK Fixed","1.056823","1","2022-07-08 19:32:05.233000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8807","8807","8807","Valid","-2.74735617637634","Valid","0.1555107","100"
"49.7839241723447","-64.3977776399466","RTK Fixed","1.048216","1","2022-07-08 19:32:05.437000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8808","8808","8808","Valid","-2.74735617637634","Valid","0.2591846","100"
"49.7839272758851","-64.3977768977956","RTK Fixed","1.023928","1","2022-07-08 19:32:05.639000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8809","8809","8809","Valid","-2.60912442207336","Valid","0.2073476","100"
"49.7839304255177","-64.3977761446226","RTK Fixed","0.9992785","1","2022-07-08 19:32:05.844000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8810","8810","8810","Valid","-2.62640333175659","Valid","0.2764635","100"
"49.7839335290581","-64.3977754024716","RTK Fixed","0.97499","1","2022-07-08 19:32:06.046000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8811","8811","8811","Valid","-2.62640333175659","Valid","0.3110213","100"
"49.7839366479626","-64.3977746566466","RTK Fixed","0.9505811","1","2022-07-08 19:32:06.249000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8812","8812","8812","Valid","-2.62640333175659","Valid","0.2591846","100"
"49.7839395064935","-64.3977733869464","RTK Fixed","0.9307293","1","2022-07-08 19:32:06.453000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8813","8813","8813","Valid","-2.52272939682007","Valid","0.1555107","100"
"49.7839421428571","-64.3977717307692","RTK Fixed","0.9145055","1","2022-07-08 19:32:06.656000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8814","8814","8814","Valid","-2.48817157745361","Valid","0.1209528","100"
"49.7839447922078","-64.3977700664336","RTK Fixed","0.8982018","1","2022-07-08 19:32:06.860000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8815","8815","8815","Valid","-2.45361375808716","Valid","0.1209528","100"
"49.7839474155844","-64.3977684184149","RTK Fixed","0.882058","1","2022-07-08 19:32:07.062000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8816","8816","8816","Valid","-2.43633460998535","Valid","0","0"
"49.7839500649351","-64.3977667540793","RTK Fixed","0.8657542","1","2022-07-08 19:32:07.266000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8817","8817","8817","Valid","-2.43633460998535","Valid","0.1382318","100"
"49.7839523636364","-64.3977642619048","RTK Fixed","0.8574026","1","2022-07-08 19:32:07.468000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8818","8818","8818","Valid","-2.41905570030212","Valid","0.1555107","100"
"49.783954513986","-64.3977612582418","RTK Fixed","0.8533067","1","2022-07-08 19:32:07.673000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8819","8819","8819","Valid","-2.41905570030212","Valid","0.1900687","100"
"49.7839566328671","-64.3977582985348","RTK Fixed","0.8492707","1","2022-07-08 19:32:07.875000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8820","8820","8820","Valid","-2.41905570030212","Valid","0.1036737","100"
"49.7839587727273","-64.3977553095238","RTK Fixed","0.8451948","1","2022-07-08 19:32:08.079000 GMT+00:00","20220708_190215.dt4","204.8 kHz 8.8° Single","1","8821","8821","8821","Valid","-2.34993982315063","Valid","0.1036739","100"
