"Latitude_deg";"Longitude_deg";"GPSQuality";"Altitude_mReMsl";"AltitudeQuality";"Time";"FileName";"TransducerName";"TransducerNumber";"ReportNumber";"FirstPingNumber";"LastPingNumber";"BottomStatus";"BottomElevation_m";"PlantStatus";"PlantHeight_m";"PercentCoverage"
"49.7826245233333";"-64.3406093708333";"Differential";"0.6614";"1";"2022-07-06 20:48:40.285000 GMT+00:00";"20220706_204516.dt4";"204.8 kHz 8.8° Single";"1";"1017";"1017";"1017";"Valid";"-15.8667325973511";"Valid";"0.2253351";"100"
"49.7826246573333";"-64.3406155683333";"Differential";"0.66944";"1";"2022-07-06 20:48:40.486000 GMT+00:00";"20220706_204516.dt4";"204.8 kHz 8.8° Single";"1";"1018";"1018";"1018";"Valid";"-15.9013996124268";"Valid";"0.3120027";"100"
"49.7826246976667";"-64.340621735";"Differential";"0.67";"1";"2022-07-06 20:48:40.686000 GMT+00:00";"20220706_204516.dt4";"204.8 kHz 8.8° Single";"1";"1019";"1019";"1019";"Valid";"-15.8493990898132";"Valid";"0.2426686";"100"
"49.7826247311667";"-64.3406279325";"Differential";"0.67";"1";"2022-07-06 20:48:40.887000 GMT+00:00";"20220706_204516.dt4";"204.8 kHz 8.8° Single";"1";"1020";"1020";"1020";"Valid";"-15.8493990898132";"Valid";"0.1386676";"100"
"49.7826247645";"-64.3406340991667";"Differential";"0.67";"1";"2022-07-06 20:48:41.087000 GMT+00:00";"20220706_204516.dt4";"204.8 kHz 8.8° Single";"1";"1021";"1021";"1021";"Valid";"-15.8147325515747";"Valid";"0.1733351";"100"
"49.782624798";"-64.3406402966667";"Differential";"0.67";"1";"2022-07-06 20:48:41.288000 GMT+00:00";"20220706_204516.dt4";"204.8 kHz 8.8° Single";"1";"1022";"1022";"1022";"Valid";"-15.7973990440369";"Valid";"0.08666754";"100"
"49.7826248313333";"-64.3406464633333";"Differential";"0.67";"1";"2022-07-06 20:48:41.488000 GMT+00:00";"20220706_204516.dt4";"204.8 kHz 8.8° Single";"1";"1023";"1023";"1023";"Valid";"-15.7453985214233";"Valid";"0.06933403";"100"
"49.7826246759907";"-64.3406527179487";"Differential";"0.67";"1";"2022-07-06 20:48:41.689000 GMT+00:00";"20220706_204516.dt4";"204.8 kHz 8.8° Single";"1";"1024";"1024";"1024";"Valid";"-15.8320655822754";"Valid";"0.1906681";"100"
"49.7826245094905";"-64.3406589450549";"Differential";"0.67";"1";"2022-07-06 20:48:41.889000 GMT+00:00";"20220706_204516.dt4";"204.8 kHz 8.8° Single";"1";"1025";"1025";"1025";"Valid";"-15.780065536499";"Valid";"0.1386681";"100"
"49.7826243421578";"-64.3406652032967";"Differential";"0.67";"1";"2022-07-06 20:48:42.090000 GMT+00:00";"20220706_204516.dt4";"204.8 kHz 8.8° Single";"1";"1026";"1026";"1026";"Valid";"-15.780065536499";"Valid";"0.1386681";"100"
"49.7826241748252";"-64.3406714615385";"Differential";"0.67";"1";"2022-07-06 20:48:42.291000 GMT+00:00";"20220706_204516.dt4";"204.8 kHz 8.8° Single";"1";"1027";"1027";"1027";"Valid";"-15.8493990898132";"Valid";"0.2080016";"100"
"49.782624008325";"-64.3406776886447";"Differential";"0.67";"1";"2022-07-06 20:48:42.491000 GMT+00:00";"20220706_204516.dt4";"204.8 kHz 8.8° Single";"1";"1028";"1028";"1028";"Valid";"-15.7973990440369";"Valid";"0.104001";"100"
"49.7826237769436";"-64.3406838313313";"Differential";"0.6623524";"1";"2022-07-06 20:48:42.692000 GMT+00:00";"20220706_204516.dt4";"204.8 kHz 8.8° Single";"1";"1029";"1029";"1029";"Valid";"-15.9360666275024";"Valid";"0.3120027";"100"
"49.7826235445445";"-64.3406899069069";"Differential";"0.6543844";"1";"2022-07-06 20:48:42.891000 GMT+00:00";"20220706_204516.dt4";"204.8 kHz 8.8° Single";"1";"1030";"1030";"1030";"Valid";"-15.8667325973511";"Valid";"0.1386676";"100"
"49.782623308642";"-64.3406960740741";"Differential";"0.6462963";"1";"2022-07-06 20:48:43.093000 GMT+00:00";"20220706_204516.dt4";"204.8 kHz 8.8° Single";"1";"1031";"1031";"1031";"Valid";"-15.8320655822754";"Valid";"0.1733346";"100"
"49.7826230762429";"-64.3407021496497";"Differential";"0.6383283";"1";"2022-07-06 20:48:43.292000 GMT+00:00";"20220706_204516.dt4";"204.8 kHz 8.8° Single";"1";"1032";"1032";"1032";"Valid";"-15.8493990898132";"Valid";"0.1906681";"100"
"49.7826228403403";"-64.3407083168168";"Differential";"0.6302403";"1";"2022-07-06 20:48:43.494000 GMT+00:00";"20220706_204516.dt4";"204.8 kHz 8.8° Single";"1";"1033";"1033";"1033";"Valid";"-15.9534001350403";"Valid";"0.3293362";"100"
"49.7826226403333";"-64.3407143865";"Differential";"0.63386";"1";"2022-07-06 20:48:43.693000 GMT+00:00";"20220706_204516.dt4";"204.8 kHz 8.8° Single";"1";"1034";"1034";"1034";"Valid";"-15.8493990898132";"Valid";"0.2946692";"100"
"49.7826224383333";"-64.3407205475";"Differential";"0.6379";"1";"2022-07-06 20:48:43.895000 GMT+00:00";"20220706_204516.dt4";"204.8 kHz 8.8° Single";"1";"1035";"1035";"1035";"Valid";"-15.8667325973511";"Valid";"0.3466697";"100"
"49.7826222393333";"-64.340726617";"Differential";"0.64188";"1";"2022-07-06 20:48:44.094000 GMT+00:00";"20220706_204516.dt4";"204.8 kHz 8.8° Single";"1";"1036";"1036";"1036";"Valid";"-15.8840661048889";"Valid";"0.08666706";"100"
"49.7826220373333";"-64.340732778";"Differential";"0.64592";"1";"2022-07-06 20:48:44.296000 GMT+00:00";"20220706_204516.dt4";"204.8 kHz 8.8° Single";"1";"1037";"1037";"1037";"Valid";"-15.9534001350403";"Valid";"0.1386676";"100"
"49.7826218383333";"-64.3407388475";"Differential";"0.6499";"1";"2022-07-06 20:48:44.495000 GMT+00:00";"20220706_204516.dt4";"204.8 kHz 8.8° Single";"1";"1038";"1038";"1038";"Valid";"-15.9187331199646";"Valid";"0.06933403";"100"
"49.7826216693307";"-64.3407450024975";"Differential";"0.6480319";"1";"2022-07-06 20:48:44.697000 GMT+00:00";"20220706_204516.dt4";"204.8 kHz 8.8° Single";"1";"1039";"1039";"1039";"Valid";"-15.9013996124268";"Valid";"0.05200052";"100"
"49.782621503663";"-64.3407510659341";"Differential";"0.646044";"1";"2022-07-06 20:48:44.896000 GMT+00:00";"20220706_204516.dt4";"204.8 kHz 8.8° Single";"1";"1040";"1040";"1040";"Valid";"-15.9013996124268";"Valid";"0.06933403";"100"
"49.7826213354978";"-64.3407572207792";"Differential";"0.644026";"1";"2022-07-06 20:48:45.098000 GMT+00:00";"20220706_204516.dt4";"204.8 kHz 8.8° Single";"1";"1041";"1041";"1041";"Valid";"-15.8840661048889";"Valid";"0.1040006";"100"
"49.7826211698302";"-64.3407632842158";"Differential";"0.6420379";"1";"2022-07-06 20:48:45.297000 GMT+00:00";"20220706_204516.dt4";"204.8 kHz 8.8° Single";"1";"1042";"1042";"1042";"Valid";"-15.8667325973511";"Valid";"0.1040006";"100"
"49.782621001665";"-64.3407694390609";"Differential";"0.64002";"1";"2022-07-06 20:48:45.499000 GMT+00:00";"20220706_204516.dt4";"204.8 kHz 8.8° Single";"1";"1043";"1043";"1043";"Valid";"-15.8493990898132";"Valid";"0.08666706";"100"
"49.7826206696697";"-64.3407754129129";"Differential";"0.638018";"1";"2022-07-06 20:48:45.699000 GMT+00:00";"20220706_204516.dt4";"204.8 kHz 8.8° Single";"1";"1044";"1044";"1044";"Valid";"-15.9187331199646";"Valid";"0.1560011";"100"
"49.7826203360027";"-64.3407813855522";"Differential";"0.636016";"1";"2022-07-06 20:48:45.899000 GMT+00:00";"20220706_204516.dt4";"204.8 kHz 8.8° Single";"1";"1045";"1045";"1045";"Valid";"-15.9013996124268";"Valid";"0.1213341";"100"
"49.7826200006673";"-64.3407873880547";"Differential";"0.634004";"1";"2022-07-06 20:48:46.100000 GMT+00:00";"20220706_204516.dt4";"204.8 kHz 8.8° Single";"1";"1046";"1046";"1046";"Valid";"-15.8667325973511";"Valid";"0.1386676";"100"
"49.7826196670003";"-64.340793360694";"Differential";"0.632002";"1";"2022-07-06 20:48:46.300000 GMT+00:00";"20220706_204516.dt4";"204.8 kHz 8.8° Single";"1";"1047";"1047";"1047";"Valid";"-15.9013996124268";"Valid";"0.1906681";"100"
"49.7826193299967";"-64.3407993625292";"Differential";"0.63001";"1";"2022-07-06 20:48:46.501000 GMT+00:00";"20220706_204516.dt4";"204.8 kHz 8.8° Single";"1";"1048";"1048";"1048";"Valid";"-15.9187331199646";"Valid";"0.1560011";"100"
"49.7826186626627";"-64.3408052017017";"Differential";"0.632012";"1";"2022-07-06 20:48:46.701000 GMT+00:00";"20220706_204516.dt4";"204.8 kHz 8.8° Single";"1";"1049";"1049";"1049";"Valid";"-15.9707336425781";"Valid";"0.2253351";"100"
"49.782617991992";"-64.3408110700701";"Differential";"0.634024";"1";"2022-07-06 20:48:46.902000 GMT+00:00";"20220706_204516.dt4";"204.8 kHz 8.8° Single";"1";"1050";"1050";"1050";"Valid";"-16.0054006576538";"Valid";"0.1906681";"100"
"49.7826173213213";"-64.3408169384385";"Differential";"0.636036";"1";"2022-07-06 20:48:47.103000 GMT+00:00";"20220706_204516.dt4";"204.8 kHz 8.8° Single";"1";"1051";"1051";"1051";"Valid";"-15.9707336425781";"Valid";"0.104001";"100"
"49.7826166539873";"-64.340822777611";"Differential";"0.638038";"1";"2022-07-06 20:48:47.303000 GMT+00:00";"20220706_204516.dt4";"204.8 kHz 8.8° Single";"1";"1052";"1052";"1052";"Valid";"-16.0574011802673";"Valid";"0.1560016";"100"
"49.7826159845";"-64.340828584";"Differential";"0.63997";"1";"2022-07-06 20:48:47.502000 GMT+00:00";"20220706_204516.dt4";"204.8 kHz 8.8° Single";"1";"1053";"1053";"1053";"Valid";"-16.0400676727295";"Valid";"0.1386681";"100"
"49.7826149408333";"-64.34083424";"Differential";"0.63795";"1";"2022-07-06 20:48:47.704000 GMT+00:00";"20220706_204516.dt4";"204.8 kHz 8.8° Single";"1";"1054";"1054";"1054";"Valid";"-16.092068195343";"Valid";"0.1906686";"100"
"49.7826139126667";"-64.340839812";"Differential";"0.63596";"1";"2022-07-06 20:48:47.903000 GMT+00:00";"20220706_204516.dt4";"204.8 kHz 8.8° Single";"1";"1055";"1055";"1055";"Valid";"-16.0400676727295";"Valid";"0.06933403";"100"
"49.782612869";"-64.340845468";"Differential";"0.63394";"1";"2022-07-06 20:48:48.105000 GMT+00:00";"20220706_204516.dt4";"204.8 kHz 8.8° Single";"1";"1056";"1056";"1056";"Valid";"-16.0574011802673";"Valid";"0.1386681";"100"
"49.7826118408333";"-64.34085104";"Differential";"0.63195";"1";"2022-07-06 20:48:48.304000 GMT+00:00";"20220706_204516.dt4";"204.8 kHz 8.8° Single";"1";"1057";"1057";"1057";"Valid";"-15.9707336425781";"Valid";"0.104001";"100"
"49.7826107904192";"-64.3408566586826";"Differential";"0.63";"1";"2022-07-06 20:48:48.505000 GMT+00:00";"20220706_204516.dt4";"204.8 kHz 8.8° Single";"1";"1058";"1058";"1058";"Valid";"-15.9534001350403";"Valid";"0.1386676";"100"
"49.7826093599468";"-64.3408619481038";"Differential";"0.63";"1";"2022-07-06 20:48:48.705000 GMT+00:00";"20220706_204516.dt4";"204.8 kHz 8.8° Single";"1";"1059";"1059";"1059";"Valid";"-15.9187331199646";"Valid";"0.1560011";"100"
"49.782607922322";"-64.3408672639721";"Differential";"0.63";"1";"2022-07-06 20:48:48.906000 GMT+00:00";"20220706_204516.dt4";"204.8 kHz 8.8° Single";"1";"1060";"1060";"1060";"Valid";"-15.9013996124268";"Valid";"0.2426686";"100"
"49.7826064846973";"-64.3408725798403";"Differential";"0.63";"1";"2022-07-06 20:48:49.107000 GMT+00:00";"20220706_204516.dt4";"204.8 kHz 8.8° Single";"1";"1061";"1061";"1061";"Valid";"-15.8840661048889";"Valid";"0.2080016";"100"
"49.7826050542249";"-64.3408778692615";"Differential";"0.63";"1";"2022-07-06 20:48:49.307000 GMT+00:00";"20220706_204516.dt4";"204.8 kHz 8.8° Single";"1";"1062";"1062";"1062";"Valid";"-15.9187331199646";"Valid";"0.2426686";"100"
"49.7826036024358";"-64.3408831705038";"Differential";"0.6300701";"1";"2022-07-06 20:48:49.508000 GMT+00:00";"20220706_204516.dt4";"204.8 kHz 8.8° Single";"1";"1063";"1063";"1063";"Valid";"-15.9013996124268";"Valid";"0.2600021";"100"
"49.7826017672673";"-64.3408880420421";"Differential";"0.6320721";"1";"2022-07-06 20:48:49.708000 GMT+00:00";"20220706_204516.dt4";"204.8 kHz 8.8° Single";"1";"1064";"1064";"1064";"Valid";"-15.9534001350403";"Valid";"0.2253351";"100"
"49.7825999229229";"-64.3408929379379";"Differential";"0.634084";"1";"2022-07-06 20:48:49.909000 GMT+00:00";"20220706_204516.dt4";"204.8 kHz 8.8° Single";"1";"1065";"1065";"1065";"Valid";"-15.8840661048889";"Valid";"0.1040006";"100"
"49.7825980877544";"-64.3408978094761";"Differential";"0.636086";"1";"2022-07-06 20:48:50.109000 GMT+00:00";"20220706_204516.dt4";"204.8 kHz 8.8° Single";"1";"1066";"1066";"1066";"Valid";"-15.9187331199646";"Valid";"0.1213341";"100"
"49.7825962434101";"-64.340902705372";"Differential";"0.6380981";"1";"2022-07-06 20:48:50.310000 GMT+00:00";"20220706_204516.dt4";"204.8 kHz 8.8° Single";"1";"1067";"1067";"1067";"Valid";"-15.9013996124268";"Valid";"0.2080016";"100"
"49.7825944016667";"-64.3409075716667";"Differential";"0.6402";"1";"2022-07-06 20:48:50.510000 GMT+00:00";"20220706_204516.dt4";"204.8 kHz 8.8° Single";"1";"1068";"1068";"1068";"Valid";"-15.9534001350403";"Valid";"0.3640032";"100"
"49.7825924251667";"-64.3409123621667";"Differential";"0.64422";"1";"2022-07-06 20:48:50.711000 GMT+00:00";"20220706_204516.dt4";"204.8 kHz 8.8° Single";"1";"1069";"1069";"1069";"Valid";"-15.9707336425781";"Valid";"0.3466697";"100"
"49.7825904585";"-64.3409171288333";"Differential";"0.64822";"1";"2022-07-06 20:48:50.911000 GMT+00:00";"20220706_204516.dt4";"204.8 kHz 8.8° Single";"1";"1070";"1070";"1070";"Valid";"-16.0400676727295";"Valid";"0.3986702";"100"
"49.782588482";"-64.3409219193333";"Differential";"0.65224";"1";"2022-07-06 20:48:51.112000 GMT+00:00";"20220706_204516.dt4";"204.8 kHz 8.8° Single";"1";"1071";"1071";"1071";"Valid";"-16.0054006576538";"Valid";"0.2253351";"100"
"49.7825865153333";"-64.340926686";"Differential";"0.65624";"1";"2022-07-06 20:48:51.312000 GMT+00:00";"20220706_204516.dt4";"204.8 kHz 8.8° Single";"1";"1072";"1072";"1072";"Valid";"-16.0400676727295";"Valid";"0.2080021";"100"
"49.7825845507826";"-64.3409314563769";"Differential";"0.6597602";"1";"2022-07-06 20:48:51.512000 GMT+00:00";"20220706_204516.dt4";"204.8 kHz 8.8° Single";"1";"1073";"1073";"1073";"Valid";"-16.0747346878052";"Valid";"0.2253356";"100"
"49.7825826000666";"-64.3409363331668";"Differential";"0.6557243";"1";"2022-07-06 20:48:51.714000 GMT+00:00";"20220706_204516.dt4";"204.8 kHz 8.8° Single";"1";"1074";"1074";"1074";"Valid";"-16.0400676727295";"Valid";"0.08666754";"100"
"49.7825806783217";"-64.3409411375291";"Differential";"0.6517482";"1";"2022-07-06 20:48:51.913000 GMT+00:00";"20220706_204516.dt4";"204.8 kHz 8.8° Single";"1";"1075";"1075";"1075";"Valid";"-16.0400676727295";"Valid";"0.1386681";"100"
"49.7825787276057";"-64.340946014319";"Differential";"0.6477123";"1";"2022-07-06 20:48:52.115000 GMT+00:00";"20220706_204516.dt4";"204.8 kHz 8.8° Single";"1";"1076";"1076";"1076";"Valid";"-16.092068195343";"Valid";"0.2253356";"100"
"49.7825768058608";"-64.3409508186813";"Differential";"0.6437362";"1";"2022-07-06 20:48:52.314000 GMT+00:00";"20220706_204516.dt4";"204.8 kHz 8.8° Single";"1";"1077";"1077";"1077";"Valid";"-16.0747346878052";"Valid";"0.1386681";"100"
"49.7825748798799";"-64.3409557212212";"Differential";"0.6404504";"1";"2022-07-06 20:48:52.516000 GMT+00:00";"20220706_204516.dt4";"204.8 kHz 8.8° Single";"1";"1078";"1078";"1078";"Valid";"-16.0747346878052";"Valid";"0.1386681";"100"
"49.7825732862863";"-64.3409608672005";"Differential";"0.6464264";"1";"2022-07-06 20:48:52.715000 GMT+00:00";"20220706_204516.dt4";"204.8 kHz 8.8° Single";"1";"1079";"1079";"1079";"Valid";"-16.0574011802673";"Valid";"0.2253356";"100"
"49.7825716686687";"-64.3409660907574";"Differential";"0.6524925";"1";"2022-07-06 20:48:52.917000 GMT+00:00";"20220706_204516.dt4";"204.8 kHz 8.8° Single";"1";"1080";"1080";"1080";"Valid";"-16.0400676727295";"Valid";"0.2426686";"100"
"49.7825700750751";"-64.3409712367367";"Differential";"0.6584685";"1";"2022-07-06 20:48:53.116000 GMT+00:00";"20220706_204516.dt4";"204.8 kHz 8.8° Single";"1";"1081";"1081";"1081";"Valid";"-16.0747346878052";"Valid";"0.2426691";"100"
"49.7825684574575";"-64.3409764602936";"Differential";"0.6645346";"1";"2022-07-06 20:48:53.318000 GMT+00:00";"20220706_204516.dt4";"204.8 kHz 8.8° Single";"1";"1082";"1082";"1082";"Valid";"-16.0227341651917";"Valid";"0.1213346";"100"
"49.7825669065";"-64.3409816426667";"Differential";"0.66898";"1";"2022-07-06 20:48:53.517000 GMT+00:00";"20220706_204516.dt4";"204.8 kHz 8.8° Single";"1";"1083";"1083";"1083";"Valid";"-16.0747346878052";"Valid";"0.1733351";"100"
"49.7825657955";"-64.3409872986667";"Differential";"0.65686";"1";"2022-07-06 20:48:53.719000 GMT+00:00";"20220706_204516.dt4";"204.8 kHz 8.8° Single";"1";"1084";"1084";"1084";"Valid";"-16.0747346878052";"Valid";"0.1386681";"100"
"49.782564701";"-64.3409928706667";"Differential";"0.64492";"1";"2022-07-06 20:48:53.918000 GMT+00:00";"20220706_204516.dt4";"204.8 kHz 8.8° Single";"1";"1085";"1085";"1085";"Valid";"-16.0574011802673";"Valid";"0.1386681";"100"
"49.7825635955";"-64.3409984986667";"Differential";"0.63286";"1";"2022-07-06 20:48:54.119000 GMT+00:00";"20220706_204516.dt4";"204.8 kHz 8.8° Single";"1";"1086";"1086";"1086";"Valid";"-16.0400676727295";"Valid";"0.1906686";"100"
"49.7825624955";"-64.3410040986667";"Differential";"0.62086";"1";"2022-07-06 20:48:54.319000 GMT+00:00";"20220706_204516.dt4";"204.8 kHz 8.8° Single";"1";"1087";"1087";"1087";"Valid";"-16.0400676727295";"Valid";"0.1906686";"100"
"49.7825614134199";"-64.3410097460873";"Differential";"0.61";"1";"2022-07-06 20:48:54.520000 GMT+00:00";"20220706_204516.dt4";"204.8 kHz 8.8° Single";"1";"1088";"1088";"1088";"Valid";"-16.0400676727295";"Valid";"0.1733351";"100"
"49.782560547619";"-64.341015540293";"Differential";"0.61";"1";"2022-07-06 20:48:54.720000 GMT+00:00";"20220706_204516.dt4";"204.8 kHz 8.8° Single";"1";"1089";"1089";"1089";"Valid";"-16.0400676727295";"Valid";"0.1386681";"100"
"49.7825596774892";"-64.3410213634699";"Differential";"0.61";"1";"2022-07-06 20:48:54.921000 GMT+00:00";"20220706_204516.dt4";"204.8 kHz 8.8° Single";"1";"1090";"1090";"1090";"Valid";"-16.0400676727295";"Valid";"0.1386681";"100"
"49.7825588073593";"-64.3410271866467";"Differential";"0.61";"1";"2022-07-06 20:48:55.122000 GMT+00:00";"20220706_204516.dt4";"204.8 kHz 8.8° Single";"1";"1091";"1091";"1091";"Valid";"-16.1267352104187";"Valid";"0.2946696";"100"
"49.7825579415584";"-64.3410329808525";"Differential";"0.61";"1";"2022-07-06 20:48:55.322000 GMT+00:00";"20220706_204516.dt4";"204.8 kHz 8.8° Single";"1";"1092";"1092";"1092";"Valid";"-16.092068195343";"Valid";"0.2773356";"100"
"49.7825570969303";"-64.341038823657";"Differential";"0.6111011";"1";"2022-07-06 20:48:55.523000 GMT+00:00";"20220706_204516.dt4";"204.8 kHz 8.8° Single";"1";"1093";"1093";"1093";"Valid";"-16.0054006576538";"Valid";"0.2253351";"100"
"49.782556462963";"-64.3410447962963";"Differential";"0.6211112";"1";"2022-07-06 20:48:55.723000 GMT+00:00";"20220706_204516.dt4";"204.8 kHz 8.8° Single";"1";"1094";"1094";"1094";"Valid";"-16.0054006576538";"Valid";"0.2080016";"100"
"49.7825558258258";"-64.3410507987988";"Differential";"0.6311712";"1";"2022-07-06 20:48:55.924000 GMT+00:00";"20220706_204516.dt4";"204.8 kHz 8.8° Single";"1";"1095";"1095";"1095";"Valid";"-16.0574011802673";"Valid";"0.2600021";"100"
"49.7825551918585";"-64.3410567714381";"Differential";"0.6411812";"1";"2022-07-06 20:48:56.124000 GMT+00:00";"20220706_204516.dt4";"204.8 kHz 8.8° Single";"1";"1096";"1096";"1096";"Valid";"-16.0574011802673";"Valid";"0.1386681";"100"
"49.7825545547214";"-64.3410627739406";"Differential";"0.6512412";"1";"2022-07-06 20:48:56.325000 GMT+00:00";"20220706_204516.dt4";"204.8 kHz 8.8° Single";"1";"1097";"1097";"1097";"Valid";"-16.092068195343";"Valid";"0.1213346";"100"
"49.782553968";"-64.34106874";"Differential";"0.65928";"1";"2022-07-06 20:48:56.524000 GMT+00:00";"20220706_204516.dt4";"204.8 kHz 8.8° Single";"1";"1098";"1098";"1098";"Valid";"-16.1960692405701";"Valid";"0.1733351";"100"
"49.7825537";"-64.3410749375";"Differential";"0.65325";"1";"2022-07-06 20:48:56.725000 GMT+00:00";"20220706_204516.dt4";"204.8 kHz 8.8° Single";"1";"1099";"1099";"1099";"Valid";"-16.2134027481079";"Valid";"0.1386681";"100"
"49.7825534333333";"-64.3410811041667";"Differential";"0.64725";"1";"2022-07-06 20:48:56.925000 GMT+00:00";"20220706_204516.dt4";"204.8 kHz 8.8° Single";"1";"1100";"1100";"1100";"Valid";"-16.2307362556458";"Valid";"0.104001";"100"
"49.7825531653333";"-64.3410873016667";"Differential";"0.64122";"1";"2022-07-06 20:48:57.126000 GMT+00:00";"20220706_204516.dt4";"204.8 kHz 8.8° Single";"1";"1101";"1101";"1101";"Valid";"-16.30006980896";"Valid";"0.1040006";"100"
"49.7825528986667";"-64.3410934683333";"Differential";"0.63522";"1";"2022-07-06 20:48:57.326000 GMT+00:00";"20220706_204516.dt4";"204.8 kHz 8.8° Single";"1";"1102";"1102";"1102";"Valid";"-16.3174033164978";"Valid";"0.1213341";"100"
"49.7825526891667";"-64.3410996568333";"Differential";"0.62865";"1";"2022-07-06 20:48:57.527000 GMT+00:00";"20220706_204516.dt4";"204.8 kHz 8.8° Single";"1";"1103";"1103";"1103";"Valid";"-16.2827363014221";"Valid";"0.05200005";"100"
"49.7825528558333";"-64.3411057568333";"Differential";"0.61865";"1";"2022-07-06 20:48:57.727000 GMT+00:00";"20220706_204516.dt4";"204.8 kHz 8.8° Single";"1";"1104";"1104";"1104";"Valid";"-16.2827363014221";"Valid";"0.08666706";"100"
"49.7825530233333";"-64.3411118873333";"Differential";"0.6086";"1";"2022-07-06 20:48:57.928000 GMT+00:00";"20220706_204516.dt4";"204.8 kHz 8.8° Single";"1";"1105";"1105";"1105";"Valid";"-16.2827363014221";"Valid";"0.1040006";"100"
"49.7825531908333";"-64.3411180178333";"Differential";"0.59855";"1";"2022-07-06 20:48:58.129000 GMT+00:00";"20220706_204516.dt4";"204.8 kHz 8.8° Single";"1";"1106";"1106";"1106";"Valid";"-16.3347368240356";"Valid";"0.1733346";"100"
"49.7825533575";"-64.3411241178333";"Differential";"0.58855";"1";"2022-07-06 20:48:58.329000 GMT+00:00";"20220706_204516.dt4";"204.8 kHz 8.8° Single";"1";"1107";"1107";"1107";"Valid";"-16.2480697631836";"Valid";"0.1560016";"100"
"49.78255362";"-64.3411302333333";"Differential";"0.5809";"1";"2022-07-06 20:48:58.530000 GMT+00:00";"20220706_204516.dt4";"204.8 kHz 8.8° Single";"1";"1108";"1108";"1108";"Valid";"-16.2307362556458";"Valid";"0.1906686";"100"
"49.78255442";"-64.3411362333333";"Differential";"0.5869";"1";"2022-07-06 20:48:58.730000 GMT+00:00";"20220706_204516.dt4";"204.8 kHz 8.8° Single";"1";"1109";"1109";"1109";"Valid";"-16.2307362556458";"Valid";"0.2253356";"100"
"49.782555224";"-64.3411422633333";"Differential";"0.59293";"1";"2022-07-06 20:48:58.931000 GMT+00:00";"20220706_204516.dt4";"204.8 kHz 8.8° Single";"1";"1110";"1110";"1110";"Valid";"-16.2480697631836";"Valid";"0.2253356";"100"
"49.782556024";"-64.3411482633333";"Differential";"0.59893";"1";"2022-07-06 20:48:59.131000 GMT+00:00";"20220706_204516.dt4";"204.8 kHz 8.8° Single";"1";"1111";"1111";"1111";"Valid";"-16.30006980896";"Valid";"0.1560011";"100"
"49.782556828";"-64.3411542933333";"Differential";"0.60496";"1";"2022-07-06 20:48:59.332000 GMT+00:00";"20220706_204516.dt4";"204.8 kHz 8.8° Single";"1";"1112";"1112";"1112";"Valid";"-16.2827363014221";"Valid";"0.06933355";"100"
"49.78255774";"-64.341160272";"Differential";"0.6116";"1";"2022-07-06 20:48:59.532000 GMT+00:00";"20220706_204516.dt4";"204.8 kHz 8.8° Single";"1";"1113";"1113";"1113";"Valid";"-16.3347368240356";"Valid";"0.1040006";"100"
"49.78255924";"-64.3411661386667";"Differential";"0.6216";"1";"2022-07-06 20:48:59.732000 GMT+00:00";"20220706_204516.dt4";"204.8 kHz 8.8° Single";"1";"1114";"1114";"1114";"Valid";"-16.30006980896";"Valid";"0.05200005";"100"
"49.7825607475";"-64.3411720346667";"Differential";"0.63165";"1";"2022-07-06 20:48:59.933000 GMT+00:00";"20220706_204516.dt4";"204.8 kHz 8.8° Single";"1";"1115";"1115";"1115";"Valid";"-16.3347368240356";"Valid";"0.08666706";"100"
"49.7825622475";"-64.3411779013333";"Differential";"0.64165";"1";"2022-07-06 20:49:00.133000 GMT+00:00";"20220706_204516.dt4";"204.8 kHz 8.8° Single";"1";"1116";"1116";"1116";"Valid";"-16.3174033164978";"Valid";"0.1040006";"100"
"49.782563755";"-64.3411837973333";"Differential";"0.6517";"1";"2022-07-06 20:49:00.334000 GMT+00:00";"20220706_204516.dt4";"204.8 kHz 8.8° Single";"1";"1117";"1117";"1117";"Valid";"-16.404070854187";"Valid";"0.1906681";"100"
"49.782565374";"-64.341189579";"Differential";"0.66";"1";"2022-07-06 20:49:00.534000 GMT+00:00";"20220706_204516.dt4";"204.8 kHz 8.8° Single";"1";"1118";"1118";"1118";"Valid";"-16.3694038391113";"Valid";"0.1386676";"100"
"49.782567596";"-64.3411949993333";"Differential";"0.66";"1";"2022-07-06 20:49:00.736000 GMT+00:00";"20220706_204516.dt4";"204.8 kHz 8.8° Single";"1";"1119";"1119";"1119";"Valid";"-16.4387378692627";"Valid";"0.2253351";"100"
"49.782569785";"-64.3412003391667";"Differential";"0.66";"1";"2022-07-06 20:49:00.935000 GMT+00:00";"20220706_204516.dt4";"204.8 kHz 8.8° Single";"1";"1120";"1120";"1120";"Valid";"-16.2827363014221";"Valid";"0.06933355";"100"
"49.782572007";"-64.3412057595";"Differential";"0.66";"1";"2022-07-06 20:49:01.137000 GMT+00:00";"20220706_204516.dt4";"204.8 kHz 8.8° Single";"1";"1121";"1121";"1121";"Valid";"-16.3347368240356";"Valid";"0.1213341";"100"
